#proteinId	gotermId	goName	gotermType	goAcc
2	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
9779	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
9782	2802	histone acetyltransferase activity	molecular_function	GO:0004402
9784	2175	nucleic acid binding	molecular_function	GO:0003676
9784	3827	intracellular	cellular_component	GO:0005622
9784	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
9784	6068	3'-5' exonuclease activity	molecular_function	GO:0008408
9788	2175	nucleic acid binding	molecular_function	GO:0003676
9788	3736	ATP binding	molecular_function	GO:0005524
9788	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
9788	3727	protein binding	molecular_function	GO:0005515
9788	2792	helicase activity	molecular_function	GO:0004386
9791	2290	catalytic activity	molecular_function	GO:0003824
9792	3708	binding	molecular_function	GO:0005488
9792	4941	iron ion transport	biological_process	GO:0006826
9792	4987	cellular iron ion homeostasis	biological_process	GO:0006879
9792	5873	ferric iron binding	molecular_function	GO:0008199
9792	9710	oxidoreductase activity	molecular_function	GO:0016491
9792	21336	transition metal ion binding	molecular_function	GO:0046914
9792	2729	ferroxidase activity	molecular_function	GO:0004322
9792	2730	multicopper ferroxidase iron transport mediator activity	molecular_function	GO:0004323
9793	3736	ATP binding	molecular_function	GO:0005524
9793	4457	mismatch repair	biological_process	GO:0006298
9793	13828	mismatched DNA binding	molecular_function	GO:0030983
9795	3043	protein kinase activity	molecular_function	GO:0004672
9795	3736	ATP binding	molecular_function	GO:0005524
9795	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9795	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9795	2290	catalytic activity	molecular_function	GO:0003824
9795	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9796	13917	heat shock protein binding	molecular_function	GO:0031072
9796	4591	protein folding	biological_process	GO:0006457
9796	24336	unfolded protein binding	molecular_function	GO:0051082
9797	7111	photosystem II	cellular_component	GO:0009523
9797	9321	integral to membrane	cellular_component	GO:0016021
9797	11943	photosynthesis, light reaction	biological_process	GO:0019684
9799	3043	protein kinase activity	molecular_function	GO:0004672
9799	3736	ATP binding	molecular_function	GO:0005524
9799	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9799	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9799	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9799	6102	phosphofructokinase activity	molecular_function	GO:0008443
9799	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
9799	6438	cobinamide kinase activity	molecular_function	GO:0008819
9799	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
9799	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
9799	11022	phenol kinase activity	molecular_function	GO:0018720
9799	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
9799	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
9799	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
9799	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
9799	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
9799	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
9799	19235	cytidine kinase activity	molecular_function	GO:0043771
9799	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
9799	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
9799	24976	polynucleotide kinase activity	molecular_function	GO:0051731
9799	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
9799	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
9800	5816	NADH dehydrogenase (ubiquinone) activity	molecular_function	GO:0008137
9800	9320	membrane	cellular_component	GO:0016020
9800	18277	ATP synthesis coupled electron transport	biological_process	GO:0042773
9800	4283	electron transport	biological_process	GO:0006118
9800	6664	electron carrier activity	molecular_function	GO:0009055
9800	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
9800	9710	oxidoreductase activity	molecular_function	GO:0016491
9800	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
9803	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
9803	13177	outer membrane-bounded periplasmic space	cellular_component	GO:0030288
9807	3724	calcium ion binding	molecular_function	GO:0005509
9807	9985	hydrolase activity	molecular_function	GO:0016787
9807	6771	nucleotide catabolic process	biological_process	GO:0009166
9807	5923	5'-nucleotidase activity	molecular_function	GO:0008253
9807	10329	IMP-GMP specific 5'-nucleotidase activity	molecular_function	GO:0017175
9808	3724	calcium ion binding	molecular_function	GO:0005509
9808	3547	ion channel activity	molecular_function	GO:0005216
9808	4928	ion transport	biological_process	GO:0006811
9808	9320	membrane	cellular_component	GO:0016020
9808	6102	phosphofructokinase activity	molecular_function	GO:0008443
9808	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
9808	6438	cobinamide kinase activity	molecular_function	GO:0008819
9808	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
9808	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
9808	11022	phenol kinase activity	molecular_function	GO:0018720
9808	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
9808	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
9808	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
9808	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
9808	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
9808	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
9808	19235	cytidine kinase activity	molecular_function	GO:0043771
9808	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
9808	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
9808	24976	polynucleotide kinase activity	molecular_function	GO:0051731
9808	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
9808	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
9809	5830	metabolic process	biological_process	GO:0008152
9809	5846	methyltransferase activity	molecular_function	GO:0008168
9810	3043	protein kinase activity	molecular_function	GO:0004672
9810	3736	ATP binding	molecular_function	GO:0005524
9810	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9810	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9814	5830	metabolic process	biological_process	GO:0008152
9814	9940	transferase activity	molecular_function	GO:0016740
9814	6453	di-trans,poly-cis-decaprenylcistransferase activity	molecular_function	GO:0008834
9815	2176	DNA binding	molecular_function	GO:0003677
9815	4464	DNA methylation	biological_process	GO:0006306
9815	5848	N-methyltransferase activity	molecular_function	GO:0008170
9817	2590	dihydroorotate dehydrogenase activity	molecular_function	GO:0004152
9817	4369	'de novo' pyrimidine base biosynthetic process	biological_process	GO:0006207
9817	2596	dihydroorotate oxidase activity	molecular_function	GO:0004158
9817	9320	membrane	cellular_component	GO:0016020
9819	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
9819	4143	carbohydrate metabolic process	biological_process	GO:0005975
9820	9710	oxidoreductase activity	molecular_function	GO:0016491
9820	2290	catalytic activity	molecular_function	GO:0003824
9820	3708	binding	molecular_function	GO:0005488
9820	5830	metabolic process	biological_process	GO:0008152
9822	2378	GTPase activity	molecular_function	GO:0003924
9822	3737	GTP binding	molecular_function	GO:0005525
9822	4556	translation	biological_process	GO:0006412
9822	6198	protein-synthesizing GTPase activity	molecular_function	GO:0008547
9823	2175	nucleic acid binding	molecular_function	GO:0003676
9823	5939	zinc ion binding	molecular_function	GO:0008270
9824	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
9824	4907	sulfur metabolic process	biological_process	GO:0006790
9824	6100	3'(2'),5'-bisphosphate nucleotidase activity	molecular_function	GO:0008441
9829	2175	nucleic acid binding	molecular_function	GO:0003676
9829	2792	helicase activity	molecular_function	GO:0004386
9829	3736	ATP binding	molecular_function	GO:0005524
9829	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
9831	3046	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
9831	3047	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
9831	3048	DNA-dependent protein kinase activity	molecular_function	GO:0004677
9831	3049	AMP-activated protein kinase activity	molecular_function	GO:0004679
9831	3050	casein kinase activity	molecular_function	GO:0004680
9831	3051	casein kinase I activity	molecular_function	GO:0004681
9831	3057	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
9831	3061	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
9831	3062	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
9831	3063	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
9831	3065	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
9831	3067	atypical protein kinase C activity	molecular_function	GO:0004700
9831	3068	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
9831	3070	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
9831	3071	JUN kinase activity	molecular_function	GO:0004705
9831	3072	JUN kinase kinase kinase activity	molecular_function	GO:0004706
9831	3074	MAP kinase kinase activity	molecular_function	GO:0004708
9831	3076	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
9831	3077	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
9831	3084	Janus kinase activity	molecular_function	GO:0004718
9831	6004	MAP kinase 1 activity	molecular_function	GO:0008338
9831	6005	MP kinase activity	molecular_function	GO:0008339
9831	6015	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
9831	6196	JUN kinase kinase activity	molecular_function	GO:0008545
9831	10102	MAP kinase 2 activity	molecular_function	GO:0016908
9831	10103	SAP kinase activity	molecular_function	GO:0016909
9831	11472	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
9831	12154	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
9831	17037	GTP-dependent protein kinase activity	molecular_function	GO:0034211
9832	4612	protein amino acid methylation	biological_process	GO:0006479
9832	5945	protein methyltransferase activity	molecular_function	GO:0008276
9832	3930	cytoplasm	cellular_component	GO:0005737
9832	175	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	GO:0000179
9832	2346	C-terminal protein carboxyl methyltransferase activity	molecular_function	GO:0003880
9832	5847	C-methyltransferase activity	molecular_function	GO:0008169
9832	5848	N-methyltransferase activity	molecular_function	GO:0008170
9832	5849	O-methyltransferase activity	molecular_function	GO:0008171
9832	5850	S-methyltransferase activity	molecular_function	GO:0008172
9832	5851	RNA methyltransferase activity	molecular_function	GO:0008173
9832	5852	mRNA methyltransferase activity	molecular_function	GO:0008174
9832	5853	tRNA methyltransferase activity	molecular_function	GO:0008175
9832	5992	site-specific DNA-methyltransferase (cytosine-specific) activity	molecular_function	GO:0008326
9832	6085	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
9832	6281	rRNA methyltransferase activity	molecular_function	GO:0008649
9832	6282	rRNA (uridine-2'-O-)-methyltransferase activity	molecular_function	GO:0008650
9832	6619	DNA-methyltransferase activity	molecular_function	GO:0009008
9832	6977	rRNA (cytosine-C5-967)-methyltransferase activity	molecular_function	GO:0009383
9832	9489	selenocysteine methyltransferase activity	molecular_function	GO:0016205
9832	9552	arginine N-methyltransferase activity	molecular_function	GO:0016273
9832	9553	protein-arginine N-methyltransferase activity	molecular_function	GO:0016274
9832	9556	lysine N-methyltransferase activity	molecular_function	GO:0016278
9832	9557	protein-lysine N-methyltransferase activity	molecular_function	GO:0016279
9832	9572	tRNA (uracil) methyltransferase activity	molecular_function	GO:0016300
9832	9652	tRNA (guanine) methyltransferase activity	molecular_function	GO:0016423
9832	9653	tRNA (guanosine) methyltransferase activity	molecular_function	GO:0016424
9832	9654	tRNA (adenine)-methyltransferase activity	molecular_function	GO:0016426
9832	9655	tRNA (cytosine)-methyltransferase activity	molecular_function	GO:0016427
9832	9659	tRNA (uridine) methyltransferase activity	molecular_function	GO:0016431
9832	9661	rRNA (adenine) methyltransferase activity	molecular_function	GO:0016433
9832	9662	rRNA (cytosine) methyltransferase activity	molecular_function	GO:0016434
9832	9663	rRNA (guanine) methyltransferase activity	molecular_function	GO:0016435
9832	9664	rRNA (uridine) methyltransferase activity	molecular_function	GO:0016436
9832	10743	protein-leucine O-methyltransferase activity	molecular_function	GO:0018423
9832	11011	1-phenanthrol methyltransferase activity	molecular_function	GO:0018707
9832	11960	protein-arginine N5-methyltransferase activity	molecular_function	GO:0019702
9832	13642	methylarsonite methyltransferase activity	molecular_function	GO:0030792
9832	19234	demethylmenaquinone methyltransferase activity	molecular_function	GO:0043770
9832	19240	cobalt-precorrin-6B C5-methyltransferase activity	molecular_function	GO:0043776
9832	19241	cobalt-precorrin-7 C15-methyltransferase activity	molecular_function	GO:0043777
9832	19244	cobalt-precorrin-5B C1-methyltransferase activity	molecular_function	GO:0043780
9832	19246	cobalt-precorrin-3 C17-methyltransferase activity	molecular_function	GO:0043782
9832	19254	dimethyladenosine transferase activity	molecular_function	GO:0043790
9832	19255	dimethylamine methyltransferase activity	molecular_function	GO:0043791
9832	19267	hydroxyneurosporene-O-methyltransferase activity	molecular_function	GO:0043803
9832	19291	tRNA (adenine-57, 58-N(1)-) methyltransferase activity	molecular_function	GO:0043827
9832	19297	methylamine-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043833
9832	19298	trimethylamine methyltransferase activity	molecular_function	GO:0043834
9832	19315	methanol-specific methylcobalamin:coenzyme M methyltransferase activity	molecular_function	GO:0043851
9832	19316	monomethylamine methyltransferase activity	molecular_function	GO:0043852
9833	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
9833	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
9833	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
9833	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
9837	2196	transcription factor activity	molecular_function	GO:0003700
9837	3838	nucleus	cellular_component	GO:0005634
9837	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
9837	19030	sequence-specific DNA binding	molecular_function	GO:0043565
9837	21401	protein dimerization activity	molecular_function	GO:0046983
9837	9242	coenzyme A metabolic process	biological_process	GO:0015936
9837	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
9837	23921	coenzyme binding	molecular_function	GO:0050662
9837	2802	histone acetyltransferase activity	molecular_function	GO:0004402
9840	70	protein import into nucleus, docking	biological_process	GO:0000059
9840	3838	nucleus	cellular_component	GO:0005634
9840	3846	nuclear pore	cellular_component	GO:0005643
9840	3930	cytoplasm	cellular_component	GO:0005737
9840	4994	intracellular protein transport	biological_process	GO:0006886
9840	6212	protein transporter activity	molecular_function	GO:0008565
9840	3708	binding	molecular_function	GO:0005488
9840	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
9840	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
9840	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
9840	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
9841	3737	GTP binding	molecular_function	GO:0005525
9841	4050	microtubule	cellular_component	GO:0005874
9841	5112	microtubule-based process	biological_process	GO:0007017
9841	3043	protein kinase activity	molecular_function	GO:0004672
9841	3736	ATP binding	molecular_function	GO:0005524
9841	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9841	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9841	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9841	6102	phosphofructokinase activity	molecular_function	GO:0008443
9841	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
9841	6438	cobinamide kinase activity	molecular_function	GO:0008819
9841	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
9841	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
9841	11022	phenol kinase activity	molecular_function	GO:0018720
9841	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
9841	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
9841	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
9841	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
9841	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
9841	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
9841	19235	cytidine kinase activity	molecular_function	GO:0043771
9841	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
9841	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
9841	24976	polynucleotide kinase activity	molecular_function	GO:0051731
9841	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
9841	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
9842	3727	protein binding	molecular_function	GO:0005515
9842	5939	zinc ion binding	molecular_function	GO:0008270
9843	3737	GTP binding	molecular_function	GO:0005525
9843	2378	GTPase activity	molecular_function	GO:0003924
9843	6200	dynamin GTPase activity	molecular_function	GO:0008549
9847	4143	carbohydrate metabolic process	biological_process	GO:0005975
9847	6654	xylose isomerase activity	molecular_function	GO:0009045
9849	3724	calcium ion binding	molecular_function	GO:0005509
9850	3224	endopeptidase inhibitor activity	molecular_function	GO:0004866
9850	162	nucleotide binding	molecular_function	GO:0000166
9850	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
9850	2244	microtubule motor activity	molecular_function	GO:0003777
9850	5113	microtubule-based movement	biological_process	GO:0007018
9850	13175	dynein complex	cellular_component	GO:0030286
9850	3736	ATP binding	molecular_function	GO:0005524
9850	10082	ATPase activity	molecular_function	GO:0016887
9851	2545	chorismate mutase activity	molecular_function	GO:0004106
9851	6682	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
9852	5939	zinc ion binding	molecular_function	GO:0008270
9852	9710	oxidoreductase activity	molecular_function	GO:0016491
9852	4143	carbohydrate metabolic process	biological_process	GO:0005975
9852	9573	kinase activity	molecular_function	GO:0016301
9852	20755	gluconokinase activity	molecular_function	GO:0046316
9855	2176	DNA binding	molecular_function	GO:0003677
9855	3736	ATP binding	molecular_function	GO:0005524
9855	4464	DNA methylation	biological_process	GO:0006306
9855	2175	nucleic acid binding	molecular_function	GO:0003676
9855	2792	helicase activity	molecular_function	GO:0004386
9855	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
9855	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
9855	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
9855	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
9855	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
9855	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
9855	10082	ATPase activity	molecular_function	GO:0016887
9855	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
9855	18132	ATPase activity, coupled	molecular_function	GO:0042623
9855	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
9855	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
9855	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
9856	2176	DNA binding	molecular_function	GO:0003677
9857	3736	ATP binding	molecular_function	GO:0005524
9857	10082	ATPase activity	molecular_function	GO:0016887
9858	3043	protein kinase activity	molecular_function	GO:0004672
9858	3736	ATP binding	molecular_function	GO:0005524
9858	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9858	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9858	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9858	3052	protein kinase CK2 activity	molecular_function	GO:0004682
9860	5830	metabolic process	biological_process	GO:0008152
9860	5846	methyltransferase activity	molecular_function	GO:0008168
9861	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
9861	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
9861	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
9861	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
9862	2290	catalytic activity	molecular_function	GO:0003824
9862	3708	binding	molecular_function	GO:0005488
9862	5830	metabolic process	biological_process	GO:0008152
9864	2909	nuclease activity	molecular_function	GO:0004518
9864	4440	DNA repair	biological_process	GO:0006281
9864	5939	zinc ion binding	molecular_function	GO:0008270
9864	2362	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	GO:0003906
9866	4283	electron transport	biological_process	GO:0006118
9866	6664	electron carrier activity	molecular_function	GO:0009055
9866	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
9866	2290	catalytic activity	molecular_function	GO:0003824
9866	23919	FAD binding	molecular_function	GO:0050660
9866	9710	oxidoreductase activity	molecular_function	GO:0016491
9866	6247	alkylglycerone-phosphate synthase activity	molecular_function	GO:0008609
9867	3546	transporter activity	molecular_function	GO:0005215
9867	4927	transport	biological_process	GO:0006810
9867	9320	membrane	cellular_component	GO:0016020
9868	3708	binding	molecular_function	GO:0005488
9870	3727	protein binding	molecular_function	GO:0005515
9870	4639	proteolysis	biological_process	GO:0006508
9870	5908	serine-type peptidase activity	molecular_function	GO:0008236
9870	11414	C-terminal processing peptidase activity	molecular_function	GO:0019132
9872	2176	DNA binding	molecular_function	GO:0003677
9872	3727	protein binding	molecular_function	GO:0005515
9872	5939	zinc ion binding	molecular_function	GO:0008270
9872	162	nucleotide binding	molecular_function	GO:0000166
9872	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
9872	3736	ATP binding	molecular_function	GO:0005524
9873	5830	metabolic process	biological_process	GO:0008152
9873	9710	oxidoreductase activity	molecular_function	GO:0016491
9873	4283	electron transport	biological_process	GO:0006118
9873	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
9874	3727	protein binding	molecular_function	GO:0005515
9874	150	ubiquitin ligase complex	cellular_component	GO:0000151
9874	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
9874	9776	protein ubiquitination	biological_process	GO:0016567
9877	5939	zinc ion binding	molecular_function	GO:0008270
9877	3727	protein binding	molecular_function	GO:0005515
9879	4143	carbohydrate metabolic process	biological_process	GO:0005975
9879	3214	xylulokinase activity	molecular_function	GO:0004856
9880	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
9883	4650	amino acid metabolic process	biological_process	GO:0006520
9883	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
9883	9964	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	GO:0016765
9883	2414	O-acetylhomoserine aminocarboxypropyltransferase activity	molecular_function	GO:0003961
9885	2175	nucleic acid binding	molecular_function	GO:0003676
9885	5846	methyltransferase activity	molecular_function	GO:0008168
9885	15094	methylation	biological_process	GO:0032259
9887	3727	protein binding	molecular_function	GO:0005515
9888	3708	binding	molecular_function	GO:0005488
9890	2175	nucleic acid binding	molecular_function	GO:0003676
9892	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
9892	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
9892	9582	dephosphorylation	biological_process	GO:0016311
9892	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
9892	3724	calcium ion binding	molecular_function	GO:0005509
9892	2404	NAD+ kinase activity	molecular_function	GO:0003951
9892	5830	metabolic process	biological_process	GO:0008152
9894	4934	phosphate transport	biological_process	GO:0006817
9894	8670	sodium-dependent phosphate transmembrane transporter activity	molecular_function	GO:0015321
9894	9320	membrane	cellular_component	GO:0016020
9895	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
9895	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
9895	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
9895	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
9895	16888	RNA polymerase activity	molecular_function	GO:0034062
9896	2175	nucleic acid binding	molecular_function	GO:0003676
9896	3827	intracellular	cellular_component	GO:0005622
9897	10166	cell wall catabolic process	biological_process	GO:0016998
9898	3838	nucleus	cellular_component	GO:0005634
9899	2176	DNA binding	molecular_function	GO:0003677
9900	2206	transcription cofactor activity	molecular_function	GO:0003712
9900	2802	histone acetyltransferase activity	molecular_function	GO:0004402
9900	3838	nucleus	cellular_component	GO:0005634
9900	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
9900	5939	zinc ion binding	molecular_function	GO:0008270
9900	2176	DNA binding	molecular_function	GO:0003677
9902	2888	monooxygenase activity	molecular_function	GO:0004497
9902	3721	iron ion binding	molecular_function	GO:0005506
9902	4283	electron transport	biological_process	GO:0006118
9902	12251	heme binding	molecular_function	GO:0020037
9902	10891	fluorene oxygenase activity	molecular_function	GO:0018585
9902	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
9902	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
9902	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
9902	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
9902	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
9902	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
9902	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
9902	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
9902	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
9902	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
9902	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
9902	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
9902	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
9902	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
9902	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
9902	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
9903	3043	protein kinase activity	molecular_function	GO:0004672
9903	3736	ATP binding	molecular_function	GO:0005524
9903	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9903	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9903	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9903	3060	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
9905	3043	protein kinase activity	molecular_function	GO:0004672
9905	3736	ATP binding	molecular_function	GO:0005524
9905	4602	protein amino acid phosphorylation	biological_process	GO:0006468
9905	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
9905	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
9907	4283	electron transport	biological_process	GO:0006118
9907	6664	electron carrier activity	molecular_function	GO:0009055
9907	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
9907	4264	tricarboxylic acid cycle	biological_process	GO:0006099
9907	9710	oxidoreductase activity	molecular_function	GO:0016491
9907	5855	succinate dehydrogenase (ubiquinone) activity	molecular_function	GO:0008177
9908	586	chromatin	cellular_component	GO:0000785
9908	2180	chromatin binding	molecular_function	GO:0003682
9908	3838	nucleus	cellular_component	GO:0005634
9908	4483	chromatin assembly or disassembly	biological_process	GO:0006333
9908	3736	ATP binding	molecular_function	GO:0005524
